slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,EMA,60,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,76,10.22,2.44,1102.25,53.22,0.046,False,18.42,1.289,0.51,0.051,12.28,-2.15,54.0,-4.0,15,19.7,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,True,3.0,1.0,True,8.0,W,2021-04-14,2026-04-02,6,5.05,1.22,1050.47,27.38,0.045,False,33.33,1.438,2.34,0.111,23.01,-8.0,44.65,-8.0,4,66.7,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,95,9.11,2.02,1091.12,46.65,0.043,False,28.42,1.153,0.29,0.044,7.82,-2.69,26.99,-13.08,0,0.0,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,95,9.11,2.02,1091.12,46.65,0.043,False,28.42,1.153,0.29,0.044,7.82,-2.69,26.99,-13.08,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,84,10.06,2.4,1100.56,55.72,0.043,False,26.19,1.196,0.46,0.052,10.77,-3.2,35.99,-13.71,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,84,10.06,2.4,1100.56,55.72,0.043,False,26.19,1.196,0.46,0.052,10.77,-3.2,35.99,-13.71,0,0.0,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,True,True,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,6,4.6,1.11,1045.97,25.49,0.043,False,33.33,1.555,5.31,0.136,44.59,-14.34,82.99,-15.0,3,50.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,76,9.61,2.3,1096.08,53.68,0.043,False,19.74,1.274,0.55,0.053,13.05,-2.52,55.08,-8.0,4,5.3,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,42,7.56,1.85,1075.56,45.72,0.041,False,30.95,1.221,0.73,0.064,13.06,-4.8,35.99,-15.0,1,2.4,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,95,5.97,1.33,1059.69,34.11,0.039,False,28.42,1.113,0.16,0.035,5.51,-1.97,18.0,-8.0,1,1.1,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,40,5.11,1.25,1051.06,31.85,0.039,False,30.0,1.183,0.52,0.054,11.17,-4.05,35.99,-8.0,4,10.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,93,5.87,1.4,1058.72,36.41,0.039,False,23.66,1.147,0.26,0.038,8.56,-2.31,33.33,-4.0,23,24.7,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,47,4.65,1.05,1046.46,27.4,0.038,False,31.91,1.134,0.22,0.043,5.79,-2.39,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,47,4.65,1.05,1046.46,27.4,0.038,False,31.91,1.134,0.22,0.043,5.79,-2.39,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,47,4.65,1.05,1046.46,27.4,0.038,False,31.91,1.134,0.22,0.043,5.79,-2.39,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,48,8.68,1.97,1086.78,51.88,0.038,False,31.25,1.216,0.7,0.064,12.64,-4.72,35.99,-17.45,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,67,7.14,1.7,1071.38,44.64,0.038,False,17.91,1.288,0.61,0.051,15.13,-2.56,78.07,-4.0,24,35.8,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,47,7.23,1.64,1072.3,43.97,0.037,False,31.91,1.19,0.59,0.059,11.57,-4.56,35.99,-12.0,2,4.3,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,95,9.39,2.09,1093.91,56.82,0.037,False,28.42,1.179,0.44,0.05,10.13,-3.41,35.99,-17.45,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,76,9.92,2.36,1099.15,63.09,0.037,False,19.74,1.274,0.55,0.053,12.91,-2.49,54.0,-8.0,3,3.9,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,True,True,3.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,3.31,0.8,1033.11,22.56,0.035,False,33.33,1.426,3.4,0.115,34.21,-12.0,62.25,-12.0,4,66.7,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,84,4.97,1.18,1049.7,34.61,0.034,False,26.19,1.116,0.16,0.034,5.85,-1.86,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,84,4.97,1.18,1049.7,34.61,0.034,False,26.19,1.116,0.16,0.034,5.85,-1.86,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,84,4.97,1.18,1049.7,34.61,0.034,False,26.19,1.116,0.16,0.034,5.85,-1.86,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,84,4.97,1.18,1049.7,34.61,0.034,False,26.19,1.116,0.16,0.034,5.85,-1.86,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,75,5.44,1.3,1054.44,37.76,0.034,False,17.33,1.202,0.3,0.04,10.34,-1.8,39.03,-4.0,8,10.7,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,95,5.14,1.14,1051.36,34.62,0.033,False,28.42,1.107,0.15,0.033,5.51,-1.98,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,95,5.14,1.14,1051.36,34.62,0.033,False,28.42,1.107,0.15,0.033,5.51,-1.98,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,95,5.14,1.14,1051.36,34.62,0.033,False,28.42,1.107,0.15,0.033,5.51,-1.98,18.0,-8.72,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,74,8.18,1.95,1081.83,59.22,0.033,False,17.57,1.274,0.58,0.052,15.35,-2.57,58.55,-8.0,3,4.1,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,5,1.97,0.62,1019.72,21.42,0.029,False,40.0,1.278,1.34,0.082,15.34,-8.0,29.77,-8.0,3,60.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,30,1.66,0.38,1016.56,14.07,0.027,False,30.0,1.119,0.18,0.034,5.51,-2.11,21.65,-6.62,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,30,1.66,0.38,1016.56,14.07,0.027,False,30.0,1.119,0.18,0.034,5.51,-2.11,21.65,-6.62,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,30,1.66,0.38,1016.56,14.07,0.027,False,30.0,1.119,0.18,0.034,5.51,-2.11,21.65,-6.62,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,30,1.66,0.38,1016.56,14.07,0.027,False,30.0,1.119,0.18,0.034,5.51,-2.11,21.65,-6.62,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,8.1,1.93,1081.0,72.66,0.027,False,19.74,1.318,0.81,0.058,16.93,-3.16,72.0,-12.0,2,2.6,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,30,2.18,0.49,1021.78,18.86,0.026,False,30.0,1.152,0.33,0.042,8.27,-3.08,32.47,-8.0,1,3.3,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,7,3.44,0.91,1034.41,35.16,0.026,False,42.86,1.407,2.79,0.107,22.51,-12.0,59.54,-12.0,4,57.1,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,47,4.14,0.94,1041.43,37.88,0.025,False,31.91,1.145,0.35,0.046,8.68,-3.55,26.99,-12.0,1,2.1,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,42,4.46,1.1,1044.62,47.28,0.023,False,30.95,1.2,0.67,0.059,13.06,-4.88,35.99,-17.45,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,6.03,1.44,1060.26,64.4,0.022,False,19.74,1.247,0.5,0.048,12.91,-2.55,54.0,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,6.03,1.44,1060.26,64.4,0.022,False,19.74,1.247,0.5,0.048,12.91,-2.55,54.0,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,6.03,1.44,1060.26,64.4,0.022,False,19.74,1.247,0.5,0.048,12.91,-2.55,54.0,-10.28,0,0.0,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,False,True,4.0,1.0,True,8.0,W,2021-04-14,2026-04-02,7,1.85,0.47,1018.5,22.13,0.021,False,28.57,1.267,1.35,0.078,22.35,-7.06,38.79,-8.0,4,57.1,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,75,4.48,1.07,1044.79,50.48,0.021,False,17.33,1.256,0.54,0.048,15.15,-2.53,58.55,-8.0,4,5.3,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,False,3.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,2.45,0.59,1024.53,27.64,0.021,False,40.0,1.327,2.35,0.101,23.89,-12.0,41.59,-12.0,3,60.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,2.95,0.72,1029.52,35.47,0.02,False,33.33,1.427,3.06,0.109,30.68,-10.75,59.54,-12.0,3,50.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,47,2.86,0.65,1028.6,38.64,0.017,False,31.91,1.134,0.33,0.043,8.68,-3.59,26.99,-13.08,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,47,2.86,0.65,1028.6,38.64,0.017,False,31.91,1.134,0.33,0.043,8.68,-3.59,26.99,-13.08,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,74,4.36,1.04,1043.55,60.66,0.017,False,17.57,1.248,0.54,0.048,15.35,-2.62,58.55,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,74,4.36,1.04,1043.55,60.66,0.017,False,17.57,1.248,0.54,0.048,15.35,-2.62,58.55,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,74,4.36,1.04,1043.55,60.66,0.017,False,17.57,1.248,0.54,0.048,15.35,-2.62,58.55,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,74,4.71,1.12,1047.14,68.63,0.016,False,17.57,1.315,0.85,0.057,20.09,-3.26,78.07,-12.0,2,2.7,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,30,1.5,0.34,1015.05,22.27,0.015,False,30.0,1.171,0.48,0.047,11.03,-4.04,43.3,-8.0,3,10.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,4.13,0.99,1041.29,64.69,0.015,False,19.74,1.299,0.78,0.055,17.19,-3.25,73.44,-12.0,4,5.3,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,4.42,1.05,1044.24,73.59,0.014,False,19.74,1.297,0.77,0.055,16.93,-3.21,72.0,-13.71,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,74,2.48,0.59,1024.82,49.23,0.012,False,17.57,1.168,0.27,0.036,10.62,-1.94,39.03,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,2.7,0.64,1027.02,52.33,0.012,False,19.74,1.161,0.24,0.035,8.89,-1.88,36.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,74,2.48,0.59,1024.82,49.23,0.012,False,17.57,1.168,0.27,0.036,10.62,-1.94,39.03,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,76,2.7,0.64,1027.02,52.33,0.012,False,19.74,1.161,0.24,0.035,8.89,-1.88,36.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,74,2.48,0.59,1024.82,49.23,0.012,False,17.57,1.168,0.27,0.036,10.62,-1.94,39.03,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,2.7,0.64,1027.02,52.33,0.012,False,19.74,1.161,0.24,0.035,8.89,-1.88,36.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,74,2.48,0.59,1024.82,49.23,0.012,False,17.57,1.168,0.27,0.036,10.62,-1.94,39.03,-6.85,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,2.7,0.64,1027.02,52.33,0.012,False,19.74,1.161,0.24,0.035,8.89,-1.88,36.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,52,3.19,0.76,1031.86,64.12,0.012,False,13.46,1.487,1.45,0.068,32.89,-3.44,130.04,-12.0,5,9.6,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,False,True,3.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,1.07,0.32,1010.68,27.75,0.011,False,60.0,1.243,1.46,0.08,12.43,-15.0,29.09,-15.0,2,40.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,1.47,0.44,1014.69,40.03,0.011,False,20.0,1.442,4.24,0.117,69.2,-12.0,69.2,-12.0,4,80.0,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,False,True,3.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,1.07,0.32,1010.68,27.75,0.011,False,60.0,1.243,1.46,0.08,12.43,-15.0,29.09,-15.0,2,40.0,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,93,2.04,0.49,1020.41,48.02,0.01,False,22.58,1.12,0.21,0.032,8.84,-2.3,31.12,-4.0,19,20.4,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,True,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,93,1.91,0.46,1019.07,51.73,0.009,False,24.73,1.159,0.36,0.04,10.73,-3.04,44.44,-8.0,6,6.5,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,False,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,1.37,0.33,1013.69,34.79,0.009,False,40.0,1.37,3.33,0.109,30.82,-15.0,55.45,-15.0,3,60.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,30,0.74,0.17,1007.39,20.49,0.008,False,26.67,1.126,0.27,0.036,9.1,-2.94,32.47,-4.0,11,36.7,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,47,1.56,0.35,1015.63,46.93,0.008,False,31.91,1.152,0.49,0.048,11.57,-4.71,35.99,-15.0,1,2.1,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,2.39,0.57,1023.87,74.11,0.008,False,19.74,1.286,0.74,0.054,16.93,-3.24,72.0,-15.0,1,1.3,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,1.57,0.37,1015.67,56.36,0.007,False,19.74,1.219,0.46,0.044,13.05,-2.63,55.08,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,1.57,0.37,1015.67,56.36,0.007,False,19.74,1.219,0.46,0.044,13.05,-2.63,55.08,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,1.57,0.37,1015.67,56.36,0.007,False,19.74,1.219,0.46,0.044,13.05,-2.63,55.08,-10.28,0,0.0,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,True,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,92,1.43,0.34,1014.33,52.88,0.006,False,22.83,1.142,0.32,0.038,11.26,-2.92,35.99,-8.0,6,6.5,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,52,1.2,0.29,1012.0,56.26,0.005,False,13.46,1.364,0.89,0.055,24.73,-2.82,97.53,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,52,1.2,0.29,1012.0,56.26,0.005,False,13.46,1.364,0.89,0.055,24.73,-2.82,97.53,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,52,1.2,0.29,1012.0,56.26,0.005,False,13.46,1.364,0.89,0.055,24.73,-2.82,97.53,-10.28,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,74,1.15,0.27,1011.53,69.69,0.004,False,17.57,1.295,0.8,0.054,20.09,-3.31,78.07,-13.71,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,30,0.04,0.01,1000.35,20.56,0.0,False,30.0,1.119,0.26,0.034,8.27,-3.17,32.47,-9.93,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,30,0.04,0.01,1000.35,20.56,0.0,False,30.0,1.119,0.26,0.034,8.27,-3.17,32.47,-9.93,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,30,0.04,0.01,1000.35,20.56,0.0,False,30.0,1.119,0.26,0.034,8.27,-3.17,32.47,-9.93,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,3.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,-0.07,-0.02,999.27,30.92,-0.001,False,40.0,1.278,2.0,0.082,23.01,-12.0,44.65,-12.0,3,60.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,-0.24,-0.07,997.65,37.47,-0.002,False,40.0,1.364,3.27,0.101,30.68,-15.0,59.54,-15.0,3,60.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,-0.44,-0.11,995.6,65.96,-0.002,False,19.74,1.274,0.73,0.052,17.19,-3.32,73.44,-13.71,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,7,-0.3,-0.07,996.98,23.04,-0.003,False,28.57,1.337,2.89,0.097,40.11,-12.0,67.29,-12.0,5,71.4,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,74,-0.82,-0.2,991.8,70.29,-0.003,False,17.57,1.284,0.78,0.053,20.09,-3.33,78.07,-15.0,1,1.4,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,7,-0.39,-0.1,996.12,23.24,-0.004,False,42.86,1.152,0.69,0.05,12.29,-8.0,29.77,-8.0,4,57.1,VOO,2021_default,equity_quick
100,SMA,60,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,26,-0.41,-0.09,995.95,15.28,-0.006,False,34.62,1.097,0.18,0.027,5.98,-2.89,27.34,-4.0,9,34.6,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,47,-1.36,-0.31,986.41,48.46,-0.006,False,31.91,1.134,0.44,0.043,11.57,-4.78,35.99,-17.45,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,52,-1.19,-0.28,988.11,44.86,-0.006,False,13.46,1.223,0.41,0.038,16.58,-2.11,65.02,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,52,-1.19,-0.28,988.11,44.86,-0.006,False,13.46,1.223,0.41,0.038,16.58,-2.11,65.02,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,52,-1.19,-0.28,988.11,44.86,-0.006,False,13.46,1.223,0.41,0.038,16.58,-2.11,65.02,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,52,-1.19,-0.28,988.11,44.86,-0.006,False,13.46,1.223,0.41,0.038,16.58,-2.11,65.02,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,52,-1.64,-0.39,983.61,65.52,-0.006,False,13.46,1.448,1.37,0.064,32.89,-3.53,130.04,-13.71,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,76,-1.35,-0.32,986.47,44.39,-0.007,False,19.74,1.126,0.2,0.027,8.9,-1.94,36.72,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,76,-1.35,-0.32,986.47,44.39,-0.007,False,19.74,1.126,0.2,0.027,8.9,-1.94,36.72,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,76,-1.35,-0.32,986.47,44.39,-0.007,False,19.74,1.126,0.2,0.027,8.9,-1.94,36.72,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,-1.35,-0.32,986.47,44.39,-0.007,False,19.74,1.126,0.2,0.027,8.9,-1.94,36.72,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,76,-1.37,-0.33,986.27,47.28,-0.007,False,17.11,1.196,0.37,0.037,13.36,-2.3,55.08,-4.0,21,27.6,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,7,-0.53,-0.13,994.71,15.36,-0.008,False,28.57,1.164,0.94,0.057,23.29,-8.0,33.64,-8.0,5,71.4,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,76,-2.38,-0.57,976.17,66.63,-0.009,False,19.74,1.263,0.71,0.05,17.19,-3.35,73.44,-15.0,1,1.3,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,92,-1.93,-0.46,980.65,43.66,-0.011,False,21.74,1.112,0.23,0.03,10.43,-2.61,35.99,-4.0,31,33.7,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,40,-1.47,-0.36,985.32,29.48,-0.012,False,30.0,1.089,0.21,0.028,8.38,-3.3,26.99,-8.0,3,7.5,VOO,2021_default,equity_quick
