slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,atr_sl_enable,atr_sl_len,atr_sl_mult,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,115.29,23.63,2152.89,70.45,0.335,False,21.01,1.658,2.91,0.105,34.86,-5.59,162.82,-12.0,25,21.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,110.26,22.6,2102.63,73.58,0.307,False,21.01,1.632,2.95,0.106,36.25,-5.91,162.82,-12.0,26,21.8,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,87.05,17.84,1870.46,60.37,0.296,False,21.85,1.485,1.84,0.095,25.72,-4.84,108.55,-12.0,14,11.8,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,93,105.74,21.67,2057.4,75.21,0.288,False,13.98,1.83,2.44,0.094,38.54,-3.42,223.85,-4.0,63,67.7,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,90.01,18.45,1900.08,71.94,0.256,False,12.66,1.667,2.24,0.104,44.18,-3.84,144.39,-4.0,64,81.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,88.02,18.04,1880.24,71.85,0.251,False,21.85,1.468,2.07,0.1,29.75,-5.66,108.55,-12.0,19,16.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,80.99,16.6,1809.94,73.72,0.225,False,19.33,1.464,1.99,0.097,32.42,-5.3,108.55,-9.0,35,29.4,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,93,76.13,15.6,1761.32,74.31,0.21,False,13.98,1.766,2.2,0.086,36.37,-3.35,223.85,-4.0,61,65.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,64.44,13.21,1644.35,70.72,0.187,False,21.52,1.466,2.53,0.109,36.95,-6.91,100.8,-12.0,16,20.3,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,80,47.78,9.79,1477.76,68.6,0.143,False,13.75,1.624,1.99,0.083,37.74,-3.7,192.52,-4.0,61,76.2,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,43.25,8.87,1432.54,70.49,0.126,False,18.99,1.431,2.23,0.099,38.95,-6.38,100.8,-9.0,32,40.5,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,80,35.13,7.2,1351.28,67.39,0.107,False,13.75,1.592,1.85,0.078,36.28,-3.63,192.52,-4.0,58,72.5,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,93,39.47,8.09,1394.74,79.36,0.102,False,10.75,1.662,2.18,0.081,51.0,-3.7,223.85,-4.0,74,79.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,80,8.29,1.7,1082.92,70.71,0.024,False,11.25,1.473,1.63,0.068,45.2,-3.89,192.52,-4.0,68,85.0,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,4.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,1401.4,283.74,15014.03,80.34,3.532,True,22.58,2.273,8.17,0.186,64.61,-8.29,208.81,-12.0,32,34.4,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,92,926.45,189.89,10264.51,80.02,2.373,True,18.48,2.592,5.97,0.161,52.58,-4.6,223.85,-6.0,45,48.9,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,92,576.49,118.16,6764.87,82.53,1.432,True,16.3,2.364,5.68,0.15,60.41,-4.98,223.85,-6.0,56,60.9,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,135,513.78,104.02,6137.76,81.55,1.275,True,19.26,1.956,5.1,0.134,54.19,-6.61,224.49,-9.0,64,47.4,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,492.16,99.65,5921.62,82.35,1.21,True,22.39,1.911,5.25,0.136,49.22,-7.43,224.49,-12.0,42,31.3,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,404.19,82.84,5041.87,81.7,1.014,True,16.46,2.21,5.21,0.151,57.86,-5.16,192.52,-6.0,47,59.5,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,348.23,71.37,4482.28,81.96,0.871,True,20.25,1.973,6.73,0.159,67.34,-8.67,201.61,-12.0,29,36.7,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,336.27,68.92,4362.67,87.57,0.787,True,18.49,2.01,3.56,0.121,38.34,-4.33,190.47,-6.0,54,45.4,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,261.81,53.66,3618.15,89.04,0.603,True,16.81,1.906,3.46,0.116,43.25,-4.58,190.47,-6.0,62,52.1,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,266.26,54.58,3662.64,90.64,0.602,True,15.97,1.872,3.59,0.118,48.29,-4.9,190.47,-6.0,72,60.5,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,230.83,47.31,3308.32,84.15,0.562,True,13.92,2.004,4.72,0.136,67.62,-5.46,192.52,-6.0,57,72.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,225.41,46.2,3254.1,84.24,0.548,True,21.01,1.802,4.69,0.126,50.2,-7.41,217.1,-12.0,37,31.1,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,111.36,22.83,2113.63,81.23,0.281,True,21.01,1.6,3.19,0.11,40.44,-6.72,162.82,-12.0,31,26.1,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,109.28,22.4,2092.81,80.14,0.279,True,20.25,1.645,4.22,0.129,53.1,-8.2,151.21,-12.0,27,34.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,104.14,21.35,2041.45,82.41,0.259,True,15.13,1.6,1.68,0.091,29.66,-3.3,131.1,-4.0,75,63.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,71.34,14.62,1713.41,81.63,0.179,True,15.13,1.546,1.49,0.082,27.87,-3.21,131.1,-4.0,72,60.5,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,21.58,4.42,1215.85,84.44,0.052,True,12.61,1.411,1.28,0.068,34.94,-3.57,131.1,-4.0,87,73.1,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,120,11.85,2.43,1118.47,82.72,0.029,True,14.17,1.391,1.14,0.06,28.62,-3.4,174.8,-4.0,81,67.5,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,120,-6.13,-1.26,938.74,81.96,-0.015,True,14.17,1.334,0.95,0.05,26.72,-3.31,174.8,-4.0,78,65.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,120,-33.39,-6.84,666.14,84.71,-0.081,True,11.67,1.23,0.74,0.038,34.05,-3.65,174.8,-4.0,93,77.5,BTC-USD,2021_default,btc_quick
