slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,30,SMA,True,True,3.0,2.0,True,6.0,2014-09-17,2026-04-03,215,3006502.01,278429.22,30066020.1,67.7,4112.64,False,23.26,3.402,9.13,0.223,55.63,-4.96,332.6,-6.0,119,55.3,BTC-USD,full,quick
130,SMA,60,SMA,True,True,3.0,2.0,True,9.0,2014-09-17,2026-04-03,128,2754961.58,255134.31,27550615.83,62.18,4102.848,False,27.34,5.408,22.55,0.19,101.17,-7.04,1161.6,-9.0,58,45.3,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,2.0,False,2.0,2014-09-17,2026-04-03,160,2896187.01,268213.06,28962870.12,65.38,4102.101,False,31.25,3.962,13.12,0.237,56.16,-6.44,416.67,-29.42,0,0.0,BTC-USD,full,quick
130,SMA,44,SMA,True,True,3.0,1.25,True,9.0,2014-09-17,2026-04-03,152,2344219.64,217095.9,23443196.43,56.15,3866.162,False,28.95,4.822,14.89,0.219,64.91,-5.48,536.39,-9.0,44,28.9,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,1.25,True,12.0,2014-09-17,2026-04-03,137,3163707.41,292987.86,31638074.11,77.98,3757.355,False,27.01,5.39,25.3,0.173,115.01,-7.9,1548.8,-12.0,43,31.4,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,1.0,True,12.0,2014-09-17,2026-04-03,137,3047973.93,282269.9,30480739.31,76.49,3690.097,False,27.01,5.586,25.17,0.172,113.54,-7.52,1548.8,-12.0,42,30.7,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,2.0,True,12.0,2014-09-17,2026-04-03,160,2341602.94,216853.57,23417029.42,59.17,3664.854,False,30.0,4.013,12.79,0.233,56.8,-6.07,416.67,-12.0,28,17.5,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,2.0,True,6.0,2014-09-17,2026-04-03,129,2273019.56,210502.13,22731195.6,57.95,3632.624,False,22.48,6.688,24.38,0.166,127.51,-5.53,1548.8,-6.0,86,66.7,BTC-USD,full,quick
160,SMA,60,SMA,True,True,3.0,1.25,True,6.0,2014-09-17,2026-04-03,137,2412594.2,223428.0,24126942.0,62.91,3551.374,False,24.82,6.132,19.46,0.177,93.68,-5.04,1161.6,-6.0,71,51.8,BTC-USD,full,quick
130,SMA,44,SMA,True,True,3.0,1.0,True,9.0,2014-09-17,2026-04-03,152,2093687.08,193894.32,20937870.81,55.72,3479.932,False,29.61,5.045,14.71,0.217,61.97,-5.17,536.39,-9.0,39,25.7,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,1.25,True,12.0,2014-09-17,2026-04-03,160,1894543.9,175451.87,18946439.04,50.93,3444.726,False,30.0,4.42,12.3,0.227,52.99,-5.14,416.67,-12.0,20,12.5,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,1.0,True,9.0,2014-09-17,2026-04-03,152,2407159.48,222924.7,24072594.77,64.96,3431.941,False,28.95,5.081,16.33,0.205,70.23,-5.63,715.19,-9.0,47,30.9,BTC-USD,full,quick
160,SMA,60,SMA,True,True,3.0,2.0,True,6.0,2014-09-17,2026-04-03,137,2451155.63,226999.14,24512556.33,66.5,3413.561,False,23.36,5.816,19.62,0.179,101.46,-5.32,1161.6,-6.0,83,60.6,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,2.0,True,9.0,2014-09-17,2026-04-03,152,2143140.88,198474.19,21432408.75,58.35,3401.426,False,26.32,4.396,16.68,0.207,82.05,-6.67,715.19,-9.0,64,42.1,BTC-USD,full,quick
160,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2014-09-17,2026-04-03,160,2520577.86,233428.26,25206778.63,70.12,3328.998,False,26.25,4.383,17.37,0.207,85.75,-6.96,715.19,-12.0,44,27.5,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,1.0,True,12.0,2014-09-17,2026-04-03,160,1753478.77,162387.96,17535787.74,50.75,3199.697,False,30.0,4.62,12.16,0.226,51.72,-4.8,416.67,-12.0,19,11.9,BTC-USD,full,quick
160,SMA,30,SMA,True,True,3.0,1.25,True,9.0,2014-09-17,2026-04-03,215,2336905.66,216418.56,23370056.59,67.7,3196.869,False,26.05,3.289,9.87,0.21,54.47,-5.83,350.05,-9.0,73,34.0,BTC-USD,full,quick
130,SMA,60,SMA,True,True,2.0,1.25,True,12.0,2014-09-17,2026-04-03,128,1749661.67,162034.46,17497616.74,51.39,3153.15,False,32.81,5.504,17.67,0.209,65.82,-5.84,774.4,-12.0,17,13.3,BTC-USD,full,quick
160,SMA,44,SMA,True,True,4.0,1.0,True,12.0,2014-09-17,2026-04-03,160,2332901.57,216047.74,23330015.66,70.01,3086.018,False,26.25,4.518,17.23,0.206,84.3,-6.64,715.19,-12.0,43,26.9,BTC-USD,full,quick
130,SMA,44,SMA,True,True,3.0,2.0,True,9.0,2014-09-17,2026-04-03,152,1864048.88,172627.75,18641488.78,56.73,3043.077,False,26.97,4.313,15.06,0.219,72.69,-6.23,536.39,-9.0,56,36.8,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,1.0,True,6.0,2014-09-17,2026-04-03,129,1562258.88,144679.27,15623588.81,48.28,2996.52,False,25.58,7.323,23.68,0.161,107.21,-5.03,1548.8,-6.0,67,51.9,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,1.25,True,9.0,2014-09-17,2026-04-03,160,1500846.89,138991.97,15009468.95,47.12,2950.041,False,28.12,4.505,12.07,0.224,55.17,-4.79,416.67,-9.0,34,21.2,BTC-USD,full,quick
160,SMA,30,SMA,True,True,3.0,1.25,True,6.0,2014-09-17,2026-04-03,215,2044719.83,189359.51,20448198.29,64.31,2944.42,False,23.72,3.471,8.79,0.217,52.07,-4.66,332.6,-6.0,105,48.8,BTC-USD,full,quick
160,SMA,30,SMA,True,True,3.0,1.0,True,9.0,2014-09-17,2026-04-03,215,2043542.95,189250.52,20436429.54,65.62,2884.192,False,26.05,3.356,9.75,0.208,53.31,-5.59,350.05,-9.0,68,31.6,BTC-USD,full,quick
