slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,60,SMA,True,False,True,4.0,2.0,True,4.0,D,2021-04-14,2026-04-03,23,199.5,47.29,2995.03,27.86,1.697,False,17.39,3.794,9.23,0.218,72.09,-4.0,192.52,-4.0,19,82.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,93,494.15,100.05,5941.51,59.17,1.691,False,22.58,1.994,3.64,0.163,32.3,-4.72,104.41,-9.0,14,15.1,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,93,526.31,106.56,6263.09,63.81,1.67,False,23.66,1.949,3.85,0.167,33.39,-5.31,104.41,-18.54,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,93,501.15,101.47,6011.48,61.6,1.647,False,22.58,1.945,3.76,0.164,34.24,-5.13,104.41,-9.0,21,22.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,79,603.41,123.68,7034.06,78.04,1.585,False,18.99,2.175,7.11,0.17,69.32,-7.47,201.61,-9.0,43,54.4,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,92,454.1,93.07,5540.98,59.17,1.573,False,23.91,1.924,4.02,0.16,34.98,-5.71,111.92,-12.0,15,16.3,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,79,406.21,83.26,5062.06,53.01,1.571,False,16.46,2.161,3.59,0.169,40.59,-3.7,100.8,-4.0,56,70.9,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,30,168.06,37.71,2680.63,24.32,1.55,False,23.33,3.154,5.77,0.203,36.2,-3.49,111.92,-4.0,17,56.7,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,30,168.06,37.71,2680.63,24.32,1.55,False,23.33,3.154,5.77,0.203,36.2,-3.49,111.92,-4.0,17,56.7,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,30,168.06,37.71,2680.63,24.32,1.55,False,23.33,3.154,5.77,0.203,36.2,-3.49,111.92,-4.0,17,56.7,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,134,541.96,109.73,6419.62,71.03,1.545,False,22.39,1.914,3.79,0.132,35.44,-5.34,168.37,-9.0,40,29.9,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,26,298.83,67.05,3988.35,43.55,1.54,False,23.08,2.967,10.81,0.246,70.64,-7.14,156.61,-9.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,26,298.83,67.05,3988.35,43.55,1.54,False,23.08,2.967,10.81,0.246,70.64,-7.14,156.61,-9.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,26,298.83,67.05,3988.35,43.55,1.54,False,23.08,2.967,10.81,0.246,70.64,-7.14,156.61,-9.0,12,46.2,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,119,539.95,110.67,6399.55,71.88,1.54,False,20.17,2.105,4.89,0.136,46.2,-5.54,217.1,-9.0,40,33.6,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,24,199.55,44.74,2995.52,29.28,1.528,False,25.0,2.876,7.68,0.25,47.09,-5.46,104.41,-12.0,2,8.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,24,199.55,44.74,2995.52,29.28,1.528,False,25.0,2.876,7.68,0.25,47.09,-5.46,104.41,-12.0,2,8.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,24,199.55,44.74,2995.52,29.28,1.528,False,25.0,2.876,7.68,0.25,47.09,-5.46,104.41,-12.0,2,8.3,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,119,546.22,111.96,6462.22,73.78,1.518,False,20.17,2.066,4.96,0.137,47.66,-5.83,217.1,-9.0,43,36.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,79,492.28,100.9,5922.83,66.5,1.517,False,16.46,2.167,5.15,0.164,58.11,-5.28,151.21,-6.0,51,64.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,26,211.87,47.53,3118.72,31.35,1.516,False,23.08,2.967,7.21,0.246,47.09,-4.76,104.41,-6.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,26,211.87,47.53,3118.72,31.35,1.516,False,23.08,2.967,7.21,0.246,47.09,-4.76,104.41,-6.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,26,211.87,47.53,3118.72,31.35,1.516,False,23.08,2.967,7.21,0.246,47.09,-4.76,104.41,-6.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,134,513.71,104.01,6137.09,69.03,1.507,False,22.39,1.943,3.69,0.13,33.97,-5.04,168.37,-9.0,35,26.1,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,107,404.49,82.67,5044.89,54.93,1.505,False,25.23,1.771,3.16,0.147,28.74,-5.48,112.25,-12.0,16,15.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,350.76,78.69,4507.56,53.83,1.462,False,23.08,2.967,14.41,0.246,94.18,-9.52,208.81,-12.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,350.76,78.69,4507.56,53.83,1.462,False,23.08,2.967,14.41,0.246,94.18,-9.52,208.81,-12.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,350.76,78.69,4507.56,53.83,1.462,False,23.08,2.967,14.41,0.246,94.18,-9.52,208.81,-12.0,12,46.2,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,30,224.35,50.33,3243.54,34.46,1.461,False,23.33,3.154,8.65,0.203,54.3,-5.24,167.89,-6.0,17,56.7,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,30,224.35,50.33,3243.54,34.46,1.461,False,23.33,3.154,8.65,0.203,54.3,-5.24,167.89,-6.0,17,56.7,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,30,224.35,50.33,3243.54,34.46,1.461,False,23.33,3.154,8.65,0.203,54.3,-5.24,167.89,-6.0,17,56.7,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,79,561.44,115.08,6614.42,79.75,1.443,False,17.72,2.379,5.54,0.161,53.92,-4.88,192.52,-6.0,40,50.6,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,134,427.55,86.57,5275.54,60.52,1.43,False,20.15,1.764,2.68,0.131,30.71,-4.39,112.25,-6.0,59,44.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,107,504.53,103.12,6045.34,72.09,1.43,False,27.1,2.023,5.56,0.147,40.53,-7.45,224.49,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,92,369.9,75.82,4699.01,53.81,1.409,False,19.57,2.008,3.54,0.149,36.03,-4.37,111.92,-6.0,43,46.7,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,107,352.89,72.13,4528.94,51.25,1.408,False,18.69,2.113,2.88,0.127,29.27,-3.19,168.37,-4.0,60,56.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,26,168.51,39.97,2685.11,28.83,1.386,False,30.77,3.341,5.83,0.234,27.02,-3.59,111.92,-9.0,3,11.5,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,26,168.51,39.97,2685.11,28.83,1.386,False,30.77,3.341,5.83,0.234,27.02,-3.59,111.92,-9.0,3,11.5,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,26,168.51,39.97,2685.11,28.83,1.386,False,30.77,3.341,5.83,0.234,27.02,-3.59,111.92,-9.0,3,11.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,93,537.5,108.83,6374.99,79.84,1.363,False,23.66,1.928,5.81,0.167,51.01,-8.2,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,167.33,39.69,2673.32,29.64,1.339,False,30.77,3.324,5.81,0.233,27.02,-3.61,111.92,-12.0,1,3.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,167.33,39.69,2673.32,29.64,1.339,False,30.77,3.324,5.81,0.233,27.02,-3.61,111.92,-12.0,1,3.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,167.33,39.69,2673.32,29.64,1.339,False,30.77,3.324,5.81,0.233,27.02,-3.61,111.92,-12.0,1,3.8,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,27,161.39,36.21,2613.91,27.7,1.307,False,18.52,2.94,6.08,0.216,49.72,-3.84,104.41,-4.0,19,70.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,27,161.39,36.21,2613.91,27.7,1.307,False,18.52,2.94,6.08,0.216,49.72,-3.84,104.41,-4.0,19,70.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,27,161.39,36.21,2613.91,27.7,1.307,False,18.52,2.94,6.08,0.216,49.72,-3.84,104.41,-4.0,19,70.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,107,452.84,92.56,5528.37,71.32,1.298,False,27.1,2.035,5.4,0.144,39.14,-7.15,224.49,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,79,432.38,88.62,5323.78,69.94,1.267,False,20.25,2.042,5.09,0.161,49.2,-6.12,151.21,-9.0,27,34.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,27,216.72,48.62,3167.2,38.84,1.252,False,18.52,2.94,9.11,0.216,74.57,-5.76,156.61,-6.0,19,70.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,27,216.72,48.62,3167.2,38.84,1.252,False,18.52,2.94,9.11,0.216,74.57,-5.76,156.61,-6.0,19,70.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,27,216.72,48.62,3167.2,38.84,1.252,False,18.52,2.94,9.11,0.216,74.57,-5.76,156.61,-6.0,19,70.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,119,333.74,68.4,4337.37,54.89,1.246,False,15.97,1.855,2.46,0.13,33.47,-3.43,108.55,-4.0,78,65.5,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,92,353.13,72.38,4531.29,58.76,1.232,False,21.74,1.885,3.68,0.149,36.03,-5.31,111.92,-9.0,27,29.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,26,224.74,53.3,3247.37,43.65,1.221,False,30.77,3.105,8.46,0.226,40.53,-5.8,167.89,-9.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,26,224.74,53.3,3247.37,43.65,1.221,False,30.77,3.105,8.46,0.226,40.53,-5.8,167.89,-9.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,26,224.74,53.3,3247.37,43.65,1.221,False,30.77,3.105,8.46,0.226,40.53,-5.8,167.89,-9.0,9,34.6,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,24,183.63,41.17,2836.26,33.77,1.219,False,25.0,2.731,7.46,0.243,47.09,-5.75,104.41,-9.0,7,29.2,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,24,183.63,41.17,2836.26,33.77,1.219,False,25.0,2.731,7.46,0.243,47.09,-5.75,104.41,-9.0,7,29.2,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,24,183.63,41.17,2836.26,33.77,1.219,False,25.0,2.731,7.46,0.243,47.09,-5.75,104.41,-9.0,7,29.2,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,276.32,65.54,3763.18,54.26,1.208,False,30.77,3.105,11.27,0.226,54.05,-7.74,223.85,-12.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,276.32,65.54,3763.18,54.26,1.208,False,30.77,3.105,11.27,0.226,54.05,-7.74,223.85,-12.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,276.32,65.54,3763.18,54.26,1.208,False,30.77,3.105,11.27,0.226,54.05,-7.74,223.85,-12.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,227.6,53.98,3276.04,45.25,1.193,False,30.77,3.154,8.52,0.227,40.53,-5.71,167.89,-12.0,5,19.2,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,227.6,53.98,3276.04,45.25,1.193,False,30.77,3.154,8.52,0.227,40.53,-5.71,167.89,-12.0,5,19.2,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,227.6,53.98,3276.04,45.25,1.193,False,30.77,3.154,8.52,0.227,40.53,-5.71,167.89,-12.0,5,19.2,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,79,418.18,85.71,5181.81,72.17,1.188,False,21.52,2.018,5.15,0.161,47.42,-6.44,151.21,-12.0,19,24.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,26,155.99,37.0,2559.87,31.19,1.186,False,30.77,3.105,5.64,0.226,27.02,-3.87,111.92,-6.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,26,155.99,37.0,2559.87,31.19,1.186,False,30.77,3.105,5.64,0.226,27.02,-3.87,111.92,-6.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,26,155.99,37.0,2559.87,31.19,1.186,False,30.77,3.105,5.64,0.226,27.02,-3.87,111.92,-6.0,9,34.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,93,416.01,84.23,5160.05,71.61,1.176,False,23.66,1.8,4.09,0.161,38.93,-6.7,104.41,-20.48,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,79,322.54,66.11,4225.39,56.6,1.168,False,20.25,1.973,3.36,0.159,33.67,-4.33,100.8,-6.0,29,36.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,93,384.75,77.9,4847.53,67.02,1.162,False,21.51,1.815,3.79,0.155,39.24,-5.92,104.41,-9.0,31,33.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,92,367.05,75.23,4670.46,65.38,1.151,False,23.91,1.862,3.87,0.153,34.98,-5.9,111.92,-23.48,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,231.92,52.03,3319.15,45.85,1.135,False,23.08,2.668,10.19,0.23,70.64,-7.94,156.61,-12.0,9,34.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,231.92,52.03,3319.15,45.85,1.135,False,23.08,2.668,10.19,0.23,70.64,-7.94,156.61,-12.0,9,34.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,231.92,52.03,3319.15,45.85,1.135,False,23.08,2.668,10.19,0.23,70.64,-7.94,156.61,-12.0,9,34.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,119,301.57,61.81,4015.72,54.6,1.132,False,21.01,1.802,2.35,0.126,25.1,-3.7,108.55,-6.0,37,31.1,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,24,231.71,51.95,3317.1,46.09,1.127,False,25.0,2.676,11.06,0.24,70.64,-8.8,156.61,-12.0,10,41.7,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,24,231.71,51.95,3317.1,46.09,1.127,False,25.0,2.676,11.06,0.24,70.64,-8.8,156.61,-12.0,10,41.7,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,24,231.71,51.95,3317.1,46.09,1.127,False,25.0,2.676,11.06,0.24,70.64,-8.8,156.61,-12.0,10,41.7,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,134,377.7,76.47,4777.0,69.22,1.105,False,23.13,1.668,2.84,0.131,30.67,-5.53,112.25,-12.0,21,15.7,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-03,26,187.54,44.48,2875.38,40.28,1.104,False,15.38,3.766,8.78,0.192,77.71,-3.75,223.85,-4.0,20,76.9,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.25,True,4.0,D,2021-04-14,2026-04-03,26,187.54,44.48,2875.38,40.28,1.104,False,15.38,3.766,8.78,0.192,77.71,-3.75,223.85,-4.0,20,76.9,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,2.0,True,4.0,D,2021-04-14,2026-04-03,26,187.54,44.48,2875.38,40.28,1.104,False,15.38,3.766,8.78,0.192,77.71,-3.75,223.85,-4.0,20,76.9,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,79,381.54,78.2,4815.38,71.04,1.101,False,22.78,1.992,5.14,0.16,45.32,-6.71,151.21,-26.05,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,26,167.23,39.66,2672.31,36.18,1.096,False,23.08,3.075,8.6,0.187,55.24,-5.39,223.85,-6.0,17,65.4,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,26,167.23,39.66,2672.31,36.18,1.096,False,23.08,3.075,8.6,0.187,55.24,-5.39,223.85,-6.0,17,65.4,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,26,167.23,39.66,2672.31,36.18,1.096,False,23.08,3.075,8.6,0.187,55.24,-5.39,223.85,-6.0,17,65.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,43,213.87,47.98,3138.65,43.86,1.094,False,13.95,2.61,7.57,0.167,87.98,-5.47,224.49,-6.0,32,74.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,43,213.87,47.98,3138.65,43.86,1.094,False,13.95,2.61,7.57,0.167,87.98,-5.47,224.49,-6.0,32,74.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,43,213.87,47.98,3138.65,43.86,1.094,False,13.95,2.61,7.57,0.167,87.98,-5.47,224.49,-6.0,32,74.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,26,169.45,38.02,2694.47,35.12,1.083,False,23.08,2.611,6.7,0.226,47.09,-5.41,104.41,-12.0,3,11.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,26,169.45,38.02,2694.47,35.12,1.083,False,23.08,2.611,6.7,0.226,47.09,-5.41,104.41,-12.0,3,11.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,26,169.45,38.02,2694.47,35.12,1.083,False,23.08,2.611,6.7,0.226,47.09,-5.41,104.41,-12.0,3,11.5,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,79,386.03,79.12,4860.29,73.93,1.07,False,21.52,1.952,5.17,0.16,49.23,-6.92,151.21,-12.0,20,25.3,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,134,400.64,81.12,5006.38,76.0,1.067,False,20.9,1.79,3.8,0.129,41.22,-6.08,168.37,-9.0,53,39.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,79,307.14,62.95,4071.42,59.27,1.062,False,22.78,1.877,3.46,0.158,32.49,-5.11,100.8,-12.0,8,10.1,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,119,409.17,83.87,5091.66,79.23,1.058,False,18.49,1.93,4.97,0.135,55.78,-6.55,217.1,-9.0,55,46.2,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,134,401.14,81.22,5011.44,77.12,1.053,False,22.39,1.983,4.81,0.128,43.33,-6.3,224.49,-12.0,34,25.4,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,134,410.81,83.17,5108.07,78.95,1.053,False,22.39,1.952,4.89,0.129,44.8,-6.62,224.49,-12.0,35,26.1,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,43,194.63,43.67,2946.3,42.08,1.038,False,11.63,2.709,5.63,0.166,76.73,-3.73,168.37,-4.0,34,79.1,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,43,194.63,43.67,2946.3,42.08,1.038,False,11.63,2.709,5.63,0.166,76.73,-3.73,168.37,-4.0,34,79.1,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,43,194.63,43.67,2946.3,42.08,1.038,False,11.63,2.709,5.63,0.166,76.73,-3.73,168.37,-4.0,34,79.1,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,134,304.27,61.61,4042.75,60.11,1.025,False,23.13,1.71,2.4,0.121,24.96,-4.39,112.25,-12.0,13,9.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,26,160.9,36.1,2608.97,35.27,1.023,False,23.08,2.534,6.58,0.222,47.09,-5.57,104.41,-9.0,8,30.8,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,26,160.9,36.1,2608.97,35.27,1.023,False,23.08,2.534,6.58,0.222,47.09,-5.57,104.41,-9.0,8,30.8,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,26,160.9,36.1,2608.97,35.27,1.023,False,23.08,2.534,6.58,0.222,47.09,-5.57,104.41,-9.0,8,30.8,BTC-USD,2021_default,quick
