slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,44,SMA,True,True,2.0,2.0,True,4.0,2022-01-01,2022-12-31,12,102.12,141.29,2021.25,15.4,9.174,False,33.33,4.984,8.3,0.308,31.15,-3.13,89.03,-4.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,3.0,2.0,True,4.0,2022-01-01,2022-12-31,12,102.12,141.29,2021.25,15.4,9.174,False,33.33,4.984,8.3,0.308,31.15,-3.13,89.03,-4.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,4.0,2.0,True,4.0,2022-01-01,2022-12-31,12,102.12,141.29,2021.25,15.4,9.174,False,33.33,4.984,8.3,0.308,31.15,-3.13,89.03,-4.0,6,50.0,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,3.0,1.25,True,9.0,2022-01-01,2022-12-31,5,11.66,74.71,1116.59,9.0,8.301,False,60.0,2.371,2.57,0.272,7.41,-4.69,17.12,-9.0,1,20.0,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,9.0,2022-01-01,2022-12-31,5,11.66,74.71,1116.59,9.0,8.301,False,60.0,2.371,2.57,0.272,7.41,-4.69,17.12,-9.0,1,20.0,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,2.0,2.0,True,6.0,2022-01-01,2022-12-31,8,90.18,124.77,1901.83,15.3,8.156,False,37.5,4.123,11.71,0.36,41.23,-6.0,82.33,-6.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,3.0,2.0,True,6.0,2022-01-01,2022-12-31,8,90.18,124.77,1901.83,15.3,8.156,False,37.5,4.123,11.71,0.36,41.23,-6.0,82.33,-6.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,4.0,2.0,True,6.0,2022-01-01,2022-12-31,8,90.18,124.77,1901.83,15.3,8.156,False,37.5,4.123,11.71,0.36,41.23,-6.0,82.33,-6.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,1.25,True,4.0,2022-01-01,2022-12-31,16,74.5,103.07,1745.0,13.09,7.872,False,37.5,3.379,4.12,0.346,15.61,-2.77,31.6,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,3.0,1.25,True,4.0,2022-01-01,2022-12-31,16,74.5,103.07,1745.0,13.09,7.872,False,37.5,3.379,4.12,0.346,15.61,-2.77,31.6,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,4.0,1.25,True,4.0,2022-01-01,2022-12-31,16,74.5,103.07,1745.0,13.09,7.872,False,37.5,3.379,4.12,0.346,15.61,-2.77,31.6,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,2.0,1.25,True,4.0,2022-01-01,2022-12-31,8,55.78,77.18,1557.82,10.43,7.398,False,37.5,3.865,7.16,0.35,25.77,-4.0,51.46,-4.0,5,62.5,BTC-USD,bear_2022,quick
